,date,actual_data,lstm_predicted_data
277,2024-03-04 12:00:00,1.1284509904,1.1292009
278,2024-03-04 16:00:00,1.1283838429999997,1.1291747
279,2024-03-04 20:00:00,1.1283597901999998,1.1291373
280,2024-03-05 00:00:00,1.1283597901999998,1.1290916
281,2024-03-05 04:00:00,1.1282816186,1.1290437
282,2024-03-05 08:00:00,1.1283166956,1.1290013
283,2024-03-05 12:00:00,1.1285331708,1.1289623
284,2024-03-05 16:00:00,1.1283467615999998,1.1289281
285,2024-03-05 20:00:00,1.1283738209999998,1.1288978
286,2024-03-06 00:00:00,1.1283257154,1.1288702
287,2024-03-06 04:00:00,1.1284379617999998,1.1288465
288,2024-03-06 08:00:00,1.1285762653999998,1.1288291
289,2024-03-06 12:00:00,1.1288719144,1.1288207
290,2024-03-06 16:00:00,1.1287877295999997,1.128812
291,2024-03-06 20:00:00,1.1288147889999998,1.1287975
292,2024-03-07 00:00:00,1.1288258131999998,1.1287812
293,2024-03-07 04:00:00,1.1287566614,1.1287643
294,2024-03-07 08:00:00,1.1287586658,1.1287403
295,2024-03-07 12:00:00,1.1291194578,1.1287111
296,2024-03-07 16:00:00,1.1292888295999999,1.1286824
297,2024-03-07 20:00:00,1.1293299198,1.1286577
298,2024-03-08 00:00:00,1.1292938406,1.1286356
299,2024-03-08 04:00:00,1.1291565391999998,1.1286196
300,2024-03-08 08:00:00,1.1291655589999998,1.1286067
301,2024-03-08 12:00:00,1.1294301398,1.1285876
302,2024-03-08 16:00:00,1.1292367151999998,1.1285701
303,2024-03-08 20:00:00,1.1291685656,1.1285795
304,2024-03-10 20:00:00,1.1292467372,1.128613
305,2024-03-11 00:00:00,1.1292327063999998,1.128661
306,2024-03-11 04:00:00,1.1292417261999999,1.1287147
307,2024-03-11 08:00:00,1.1292497437999998,1.1287627
308,2024-03-11 12:00:00,1.1290923983999999,1.1287857
309,2024-03-11 16:00:00,1.1290813741999999,1.1287891
310,2024-03-11 20:00:00,1.1291244688,1.1287802
311,2024-03-12 00:00:00,1.1291835985999998,1.1287543
312,2024-03-12 04:00:00,1.1291395018,1.1287125
313,2024-03-12 08:00:00,1.1291555369999997,1.1286587
314,2024-03-12 12:00:00,1.1289961871999998,1.1285985
315,2024-03-12 16:00:00,1.1290773654,1.1285329
316,2024-03-12 20:00:00,1.1290873873999998,1.1284668
317,2024-03-13 00:00:00,1.1290984115999998,1.1284038
318,2024-03-13 04:00:00,1.1290873873999998,1.1283479
319,2024-03-13 08:00:00,1.129240724,1.1282996
320,2024-03-13 12:00:00,1.129255757,1.1282642
321,2024-03-13 16:00:00,1.1292928383999998,1.1282424
322,2024-03-13 20:00:00,1.1293509659999998,1.1282319
323,2024-03-14 00:00:00,1.1292427284,1.1282288
324,2024-03-14 04:00:00,1.1291725743999999,1.1282307
325,2024-03-14 08:00:00,1.1292347107999998,1.1282382
326,2024-03-14 12:00:00,1.1286955271999999,1.1282545
327,2024-03-14 16:00:00,1.128729602,1.128265
328,2024-03-14 20:00:00,1.1286464193999999,1.1282716
329,2024-03-15 00:00:00,1.1285882917999999,1.1282762
330,2024-03-15 04:00:00,1.1286273775999998,1.1282768
331,2024-03-15 08:00:00,1.1287546569999998,1.1282748
332,2024-03-15 12:00:00,1.1286955271999999,1.1282688
333,2024-03-15 16:00:00,1.1287115624,1.1282603
334,2024-03-15 20:00:00,1.1286885117999998,1.1282529
335,2024-03-17 20:00:00,1.1286544369999998,1.128241
336,2024-03-18 00:00:00,1.1286734788,1.1282301
337,2024-03-18 04:00:00,1.1287436327999998,1.1282123
338,2024-03-18 08:00:00,1.1288438527999998,1.1281842
339,2024-03-18 12:00:00,1.1286724765999998,1.128157
340,2024-03-18 16:00:00,1.1285121245999998,1.128126
341,2024-03-18 20:00:00,1.1285512104,1.1280956
342,2024-03-19 00:00:00,1.1285572235999999,1.12806
343,2024-03-19 04:00:00,1.1283658033999997,1.1280202
344,2024-03-19 08:00:00,1.1283217065999998,1.1279863
345,2024-03-19 12:00:00,1.1284028847999998,1.12796
346,2024-03-19 16:00:00,1.1284670255999998,1.1279395
347,2024-03-19 20:00:00,1.1284349552,1.1279235
348,2024-03-20 00:00:00,1.1285181377999998,1.1279129
349,2024-03-20 04:00:00,1.128474041,1.1279051
350,2024-03-20 08:00:00,1.1282435349999997,1.127898
351,2024-03-20 12:00:00,1.1283648011999998,1.127891
352,2024-03-20 16:00:00,1.1290292598,1.1278642
353,2024-03-20 20:00:00,1.1291936206,1.1278291
354,2024-03-21 00:00:00,1.1291705699999999,1.1277874
355,2024-03-21 04:00:00,1.1291074313999998,1.1277401
356,2024-03-21 08:00:00,1.1289160111999998,1.1276959
357,2024-03-21 12:00:00,1.1284229287999998,1.1276592
358,2024-03-21 16:00:00,1.1283858474,1.1276361
359,2024-03-21 20:00:00,1.1284369596,1.127623
360,2024-03-22 00:00:00,1.1281974337999998,1.1276174
361,2024-03-22 04:00:00,1.1280641411999999,1.1276209
362,2024-03-22 08:00:00,1.127977952,1.1276278
363,2024-03-22 12:00:00,1.1279759476,1.1276419
364,2024-03-22 16:00:00,1.1278737231999998,1.1276767
365,2024-03-22 20:00:00,1.1278827429999998,1.1277263
366,2024-03-24 20:00:00,1.1278887561999997,1.1277863
367,2024-03-25 00:00:00,1.127952897,1.1278523
368,2024-03-25 04:00:00,1.1279549013999999,1.1279254
369,2024-03-25 08:00:00,1.1281022247999997,1.127998
370,2024-03-25 12:00:00,1.1281844051999999,1.128072
371,2024-03-25 16:00:00,1.1282094602,1.1281316
372,2024-03-25 20:00:00,1.1281884139999998,1.12818
373,2024-03-26 00:00:00,1.1281854073999997,1.1282145
374,2024-03-26 04:00:00,1.1282405283999999,1.1282427
375,2024-03-26 08:00:00,1.1283868495999998,1.128264
376,2024-03-26 12:00:00,1.1280992181999998,1.1282812
377,2024-03-26 16:00:00,1.1281042291999999,1.1282936
378,2024-03-26 20:00:00,1.1281433149999998,1.128302
379,2024-03-27 00:00:00,1.1280791742,1.1283052
380,2024-03-27 04:00:00,1.1280801764,1.1283063
381,2024-03-27 08:00:00,1.1280270597999997,1.1283053
382,2024-03-27 12:00:00,1.1280210465999998,1.1282998
383,2024-03-27 16:00:00,1.128088194,1.1283028
384,2024-03-27 20:00:00,1.1279408705999998,1.1283126
385,2024-03-28 00:00:00,1.1280340751999998,1.1283292
386,2024-03-28 04:00:00,1.1278246154,1.1283469
387,2024-03-28 08:00:00,1.1276562458,1.1283642
388,2024-03-28 12:00:00,1.1278306286,1.1283833
389,2024-03-28 16:00:00,1.1276963338,1.1284007
390,2024-03-28 20:00:00,1.1277284041999998,1.1284163
391,2024-03-29 00:00:00,1.1275600345999999,1.1284312
392,2024-03-29 04:00:00,1.1274968959999998,1.1284424
393,2024-03-29 08:00:00,1.1276843074,1.1284516
394,2024-03-29 12:00:00,1.1277364217999999,1.1284592
395,2024-03-29 16:00:00,1.1277213888,1.1284194
396,2024-03-29 20:00:00,1.1277153755999998,1.1283524
397,2024-03-31 20:00:00,1.1277474459999999,1.1282676
398,2024-04-01 00:00:00,1.1277203865999998,1.1281756
399,2024-04-01 04:00:00,1.1276762898,1.128082
400,2024-04-01 08:00:00,1.1276562458,1.1279862
401,2024-04-01 12:00:00,1.1271421171999998,1.1278902
402,2024-04-01 16:00:00,1.1272343195999999,1.1278013
403,2024-04-01 20:00:00,1.1271882184,1.1277201
404,2024-04-02 00:00:00,1.1271160599999999,1.1276444
405,2024-04-02 04:00:00,1.1272343195999999,1.1275632
